"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1587","Find a template by searching with template name","","Wed Nov 13 13:55:07 IST 2024","skipped","Wed Nov 13 13:55:09 IST 2024","","E2E - EventHub portal Scenarios","",""
"","49373","[Sign-in] Verify login with invalid credentials","","Wed Nov 13 14:24:51 IST 2024","passed","Wed Nov 13 14:25:40 IST 2024","","Sign In and Sign Up Pages Scenarios","",""
"","3568","[Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Wed Nov 13 13:47:16 IST 2024","skipped","Wed Nov 13 13:47:20 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","919","Reset password","","Wed Nov 13 14:02:16 IST 2024","skipped","Wed Nov 13 14:02:17 IST 2024","","E2E - Signup & My Account Scenarios","",""
"","104516","[Guest User] Verify successful PayPal account login from the Payment and Order Review page","","Wed Nov 13 14:12:59 IST 2024","passed","Wed Nov 13 14:14:43 IST 2024","","Cart page Scenarios","",""
"","107374","[Guest User]MarketPlace PlaceOrder using SHIP TO ME","","Wed Nov 13 13:46:24 IST 2024","passed","Wed Nov 13 13:48:11 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","53365","Verify the funtionality of store selector in plp page","","Wed Nov 13 14:27:39 IST 2024","passed","Wed Nov 13 14:28:32 IST 2024","","Store Locator Scenarios","",""
"","3021","[Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button","","Wed Nov 13 14:02:17 IST 2024","skipped","Wed Nov 13 14:02:20 IST 2024","","E2E - Signup & My Account Scenarios","",""
"","1085","Search template by different filter","","Wed Nov 13 13:55:06 IST 2024","skipped","Wed Nov 13 13:55:07 IST 2024","","E2E - EventHub portal Scenarios","",""
"","27499","Verify marque banner and links on homepage","","Wed Nov 13 14:12:42 IST 2024","passed","Wed Nov 13 14:13:10 IST 2024","","Home Page Scenarios","",""
"","169203","[Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card","","Wed Nov 13 14:08:13 IST 2024","passed","Wed Nov 13 14:11:02 IST 2024","","E2E - Marketplace Scenarios","",""
"","100354","[Guest user][.com]Place order using different variant","","Wed Nov 13 13:53:44 IST 2024","passed","Wed Nov 13 13:55:25 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","42510","verify user is able to update zipcode for SDD in PLP","","Wed Nov 13 14:24:00 IST 2024","passed","Wed Nov 13 14:24:43 IST 2024","","Product Landing Page Scenarios","",""
"","15","[Seller account][marketplace] Create product and verify on marketplace listing management","","Wed Nov 13 13:55:35 IST 2024","skipped","Wed Nov 13 13:55:35 IST 2024","","E2E - Marketplace seller Scenarios","",""
"","238710","Verify that store options can be updated from the pickup dialog in the cart","","Wed Nov 13 14:22:42 IST 2024","passed","Wed Nov 13 14:26:41 IST 2024","","Store Locator Scenarios","",""
"","63499","Guest user is able to signin from cart page via button","","Wed Nov 13 14:06:48 IST 2024","passed","Wed Nov 13 14:07:52 IST 2024","","Cart page Scenarios","",""
"","987","[Sign-in User][.com][MIKPro]Place order via PDP page","","Wed Nov 13 13:54:32 IST 2024","skipped","Wed Nov 13 13:54:32 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","22615","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page","","Wed Nov 13 14:36:40 IST 2024","passed","Wed Nov 13 14:37:02 IST 2024","","Global Scenarios - Headers","",""
