"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36835","Verify social login options on sign up page","","Tue Feb 25 15:40:37 IST 2025","passed","Tue Feb 25 15:41:14 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","156676","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.","","Tue Feb 25 14:58:04 IST 2025","broken","Tue Feb 25 15:00:40 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","92856","[Guest User] Verify successful PayPal account login from the Cart page","","Tue Feb 25 15:35:27 IST 2025","broken","Tue Feb 25 15:37:00 IST 2025","","Cart page Scenarios","",""
"","58799","Verify that store options can be updated from the pickup dialog in the cart","","Tue Feb 25 15:35:15 IST 2025","passed","Tue Feb 25 15:36:14 IST 2025","","Store Locator Scenarios","",""
"","48593","Verify Share links upon hovering share icon","","Tue Feb 25 15:49:09 IST 2025","passed","Tue Feb 25 15:49:57 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","107458","Validate content for global headers and footers in cart page","","Tue Feb 25 15:59:15 IST 2025","passed","Tue Feb 25 16:01:03 IST 2025","","Global Scenarios - Headers & Footer","",""
"","60526","[Guest User][.COM]Place order using SHIP TO ME with Gift Card","","Tue Feb 25 15:05:44 IST 2025","broken","Tue Feb 25 15:06:44 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","16403","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Tue Feb 25 16:01:03 IST 2025","passed","Tue Feb 25 16:01:19 IST 2025","","Global Scenarios - Headers & Footer","",""
"","6928","[Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior","","Tue Feb 25 15:17:33 IST 2025","skipped","Tue Feb 25 15:17:39 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","187406","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD","","Tue Feb 25 15:04:14 IST 2025","broken","Tue Feb 25 15:07:22 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","27375","Verify marque banner and links on homepage","","Tue Feb 25 15:28:03 IST 2025","passed","Tue Feb 25 15:28:31 IST 2025","","Home Page Scenarios","",""
"","88327","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card","","Tue Feb 25 15:18:10 IST 2025","broken","Tue Feb 25 15:19:38 IST 2025","","E2E - Marketplace Scenarios","",""
"","43642","Create template for Online Event","","Tue Feb 25 15:05:54 IST 2025","passed","Tue Feb 25 15:06:37 IST 2025","","E2E - EventHub portal Scenarios","",""
"","201117","[Guest User]PlaceOrder using SHIP TO ME","","Tue Feb 25 14:53:16 IST 2025","broken","Tue Feb 25 14:56:37 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","50027","Create Ondemand Class","","Tue Feb 25 15:08:43 IST 2025","passed","Tue Feb 25 15:09:33 IST 2025","","E2E - EventHub portal Scenarios","",""
"","55904","guest user books a party with Add-On and verifies the order in admin portal","","Tue Feb 25 15:14:35 IST 2025","passed","Tue Feb 25 15:15:31 IST 2025","","Birthday Party Scenarios","",""
"","53950","Guest user is able to signin from cart page via button","","Tue Feb 25 15:26:59 IST 2025","passed","Tue Feb 25 15:27:53 IST 2025","","Cart page Scenarios","",""
"","16788","Verify navigation to the classes & events from the Michaels Admin Portal","","Tue Feb 25 15:12:26 IST 2025","passed","Tue Feb 25 15:12:43 IST 2025","","E2E - EventHub portal Scenarios","",""
"","53820","[Guest user][.com][MIKPro]Place order via PDP page","","Tue Feb 25 15:12:56 IST 2025","broken","Tue Feb 25 15:13:49 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","47034","Verify the search functionality of Store Selector pane","","Tue Feb 25 15:31:48 IST 2025","passed","Tue Feb 25 15:32:35 IST 2025","","Store Locator Scenarios","",""
"","18339","Guest user is able to signin from cart page via signInlink","","Tue Feb 25 15:26:40 IST 2025","passed","Tue Feb 25 15:26:59 IST 2025","","Cart page Scenarios","",""
"","72449","Verify and validate each store details from the preview pane","","Tue Feb 25 15:30:36 IST 2025","passed","Tue Feb 25 15:31:48 IST 2025","","Store Locator Scenarios","",""
"","32951","Verify all shipping methods are displayed in PLP page","","Tue Feb 25 15:45:03 IST 2025","passed","Tue Feb 25 15:45:36 IST 2025","","Product Landing Page Scenarios","",""
"","45321","Verify pagination functionality in PLP page","","Tue Feb 25 15:44:18 IST 2025","passed","Tue Feb 25 15:45:03 IST 2025","","Product Landing Page Scenarios","",""
"","30771","Validate marque banner progression through automatic rotation","","Tue Feb 25 15:30:30 IST 2025","passed","Tue Feb 25 15:31:01 IST 2025","","Home Page Scenarios","",""
"","33948","Signup with enrolling reward today","","Tue Feb 25 15:17:58 IST 2025","passed","Tue Feb 25 15:18:32 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","54736","Verify the funtionality of store selector in pdp page","","Tue Feb 25 15:38:23 IST 2025","passed","Tue Feb 25 15:39:18 IST 2025","","Store Locator Scenarios","",""
"","52139","Validate marque banner gets frozen when it is paused","","Tue Feb 25 15:31:01 IST 2025","passed","Tue Feb 25 15:31:53 IST 2025","","Home Page Scenarios","",""
"","74719","Verify ViewOptions functionality in PLP page","","Tue Feb 25 15:43:03 IST 2025","passed","Tue Feb 25 15:44:18 IST 2025","","Product Landing Page Scenarios","",""
"","173985","Verify signup with invalid data displays error","","Tue Feb 25 15:42:24 IST 2025","passed","Tue Feb 25 15:45:18 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","37714","[Sign-in] Verify user lands on the same page after logging in and logging out from pdp page","","Tue Feb 25 15:47:28 IST 2025","passed","Tue Feb 25 15:48:06 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","90944","guest user books a party without Add-On and verifies the order in admin portal","","Tue Feb 25 15:13:04 IST 2025","passed","Tue Feb 25 15:14:35 IST 2025","","Birthday Party Scenarios","",""
"","34102","Verify Store link in PDP page","","Tue Feb 25 15:49:58 IST 2025","passed","Tue Feb 25 15:50:32 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","91513","[Guest User][Classes & Events][.COM]Free Classes & Events at online","","Tue Feb 25 15:17:50 IST 2025","passed","Tue Feb 25 15:19:21 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","146463","[Sign-in User][.com] Verify Trending Now section is displayed in Cart Page","","Tue Feb 25 15:23:04 IST 2025","passed","Tue Feb 25 15:25:30 IST 2025","","Cart page Scenarios","",""
"","43787","[Sign-in] Verify preview page links of Store Selector","","Tue Feb 25 15:42:23 IST 2025","passed","Tue Feb 25 15:43:06 IST 2025","","Store Locator Scenarios","",""
"","24028","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_PLP page for makerplace","","Tue Feb 25 15:51:54 IST 2025","passed","Tue Feb 25 15:52:18 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","54973","Verify every link in all carousels on homepage","","Tue Feb 25 15:28:31 IST 2025","broken","Tue Feb 25 15:29:26 IST 2025","","Home Page Scenarios","",""
"","63672","SignIn user able to view michaels rewards amount","","Tue Feb 25 15:27:53 IST 2025","passed","Tue Feb 25 15:28:56 IST 2025","","Cart page Scenarios","",""
"","132180","Verify default and changed store pickup options for products in the cart","","Tue Feb 25 15:33:03 IST 2025","passed","Tue Feb 25 15:35:15 IST 2025","","Store Locator Scenarios","",""
"","64178","Verify sign-in options on homepage","","Tue Feb 25 15:26:59 IST 2025","passed","Tue Feb 25 15:28:03 IST 2025","","Home Page Scenarios","",""
"","134358","Search product and then PlaceOrder using SHIP TO ME with Sign-in user","","Tue Feb 25 14:57:57 IST 2025","broken","Tue Feb 25 15:00:11 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","52443","[Sign-in User][Classes & Events][.COM]Free Classes & Events at online","","Tue Feb 25 15:22:01 IST 2025","passed","Tue Feb 25 15:22:54 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","152465","Validate content for global headers and footers in clp page","","Tue Feb 25 15:49:09 IST 2025","passed","Tue Feb 25 15:51:42 IST 2025","","Global Scenarios - Headers & Footer","",""
"","124309","Validate content for global headers and footers in pdp page","","Tue Feb 25 15:57:11 IST 2025","passed","Tue Feb 25 15:59:15 IST 2025","","Global Scenarios - Headers & Footer","",""
"","106858","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Tue Feb 25 15:31:03 IST 2025","broken","Tue Feb 25 15:32:50 IST 2025","","Cart page Scenarios","",""
"","44982","[Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page","","Tue Feb 25 15:25:30 IST 2025","passed","Tue Feb 25 15:26:15 IST 2025","","Cart page Scenarios","",""
"","53033","[Guest user][.com]Place order using different variant","","Tue Feb 25 15:11:02 IST 2025","broken","Tue Feb 25 15:11:55 IST 2025","","E2E - Checkout Scenarios -STM","",""
